,coverage,month,station_code,station_type,year
30700,bare,11,9021,debit,1982
30701,bare,12,9021,debit,1982
30702,bare,1,9021,debit,1983
30703,bare,2,9021,debit,1983
30704,bare,3,9021,debit,1983
30705,bare,4,9021,debit,1983
30706,bare,5,9021,debit,1983
30707,bare,6,9021,debit,1983
30708,bare,7,9021,debit,1983
30709,bare,8,9021,debit,1983
30710,bare,9,9021,debit,1983
30711,bare,10,9021,debit,1983
30712,bare,11,9021,debit,1983
30713,bare,12,9021,debit,1983
30714,bare,1,9021,debit,1984
30715,bare,2,9021,debit,1984
30716,bare,3,9021,debit,1984
30717,bare,4,9021,debit,1984
30718,bare,5,9021,debit,1984
30719,bare,6,9021,debit,1984
30720,bare,7,9021,debit,1984
30721,bare,8,9021,debit,1984
30722,bare,9,9021,debit,1984
30723,bare,10,9021,debit,1984
30724,bare,11,9021,debit,1984
30725,bare,12,9021,debit,1984
30726,bare,1,9021,debit,1985
30727,bare,2,9021,debit,1985
30728,bare,3,9021,debit,1985
30729,bare,4,9021,debit,1985
30730,bare,5,9021,debit,1985
30731,bare,6,9021,debit,1985
30732,bare,7,9021,debit,1985
30733,bare,8,9021,debit,1985
30734,bare,9,9021,debit,1985
30735,bare,10,9021,debit,1985
30736,bare,11,9021,debit,1985
30737,bare,12,9021,debit,1985
30738,bare,1,9021,debit,1986
30739,bare,2,9021,debit,1986
30740,bare,3,9021,debit,1986
30741,bare,4,9021,debit,1986
30742,bare,5,9021,debit,1986
30743,bare,6,9021,debit,1986
30744,bare,7,9021,debit,1986
30745,bare,8,9021,debit,1986
30746,bare,9,9021,debit,1986
30747,bare,10,9021,debit,1986
30748,bare,11,9021,debit,1986
30749,bare,12,9021,debit,1986
30750,bare,1,9021,debit,1987
30751,bare,2,9021,debit,1987
30752,bare,3,9021,debit,1987
30753,bare,4,9021,debit,1987
30754,bare,5,9021,debit,1987
30755,bare,6,9021,debit,1987
30756,bare,7,9021,debit,1987
30757,bare,8,9021,debit,1987
30758,bare,9,9021,debit,1987
30759,bare,10,9021,debit,1987
30760,bare,11,9021,debit,1987
30761,bare,12,9021,debit,1987
30762,bare,1,9021,debit,1988
30763,bare,2,9021,debit,1988
30764,bare,3,9021,debit,1988
30765,bare,4,9021,debit,1988
30766,bare,5,9021,debit,1988
30767,bare,6,9021,debit,1988
30768,bare,7,9021,debit,1988
30769,bare,8,9021,debit,1988
30770,bare,9,9021,debit,1988
30771,bare,10,9021,debit,1988
30772,bare,11,9021,debit,1988
30773,bare,12,9021,debit,1988
30774,bare,1,9021,debit,1989
30775,bare,2,9021,debit,1989
30776,bare,3,9021,debit,1989
30777,bare,4,9021,debit,1989
30778,bare,5,9021,debit,1989
30779,bare,6,9021,debit,1989
30780,bare,7,9021,debit,1989
30781,bare,8,9021,debit,1989
30782,bare,9,9021,debit,1989
30783,bare,10,9021,debit,1989
30784,bare,11,9021,debit,1989
30785,bare,12,9021,debit,1989
30786,bare,1,9021,debit,1990
30787,bare,2,9021,debit,1990
30788,bare,3,9021,debit,1990
30789,bare,4,9021,debit,1990
30790,bare,5,9021,debit,1990
30791,bare,6,9021,debit,1990
30792,bare,7,9021,debit,1990
30793,bare,8,9021,debit,1990
30794,bare,9,9021,debit,1990
30795,bare,10,9021,debit,1990
30796,bare,11,9021,debit,1990
30797,bare,12,9021,debit,1990
30798,bare,1,9021,debit,1991
30799,bare,2,9021,debit,1991
30800,bare,3,9021,debit,1991
30801,bare,4,9021,debit,1991
30802,bare,5,9021,debit,1991
30803,bare,6,9021,debit,1991
30804,bare,7,9021,debit,1991
30805,bare,8,9021,debit,1991
30806,bare,9,9021,debit,1991
30807,bare,10,9021,debit,1991
30808,bare,11,9021,debit,1991
30809,bare,12,9021,debit,1991
30810,bare,1,9021,debit,1992
30811,bare,2,9021,debit,1992
30812,bare,3,9021,debit,1992
30813,bare,4,9021,debit,1992
30814,bare,5,9021,debit,1992
30815,bare,6,9021,debit,1992
30816,bare,7,9021,debit,1992
30817,bare,8,9021,debit,1992
30818,bare,9,9021,debit,1992
30819,bare,10,9021,debit,1992
30820,bare,11,9021,debit,1992
30821,bare,12,9021,debit,1992
30822,bare,1,9021,debit,1993
30823,bare,2,9021,debit,1993
30824,bare,3,9021,debit,1993
30825,bare,4,9021,debit,1993
30826,bare,5,9021,debit,1993
30827,bare,6,9021,debit,1993
30828,bare,7,9021,debit,1993
30829,bare,8,9021,debit,1993
30830,bare,9,9021,debit,1993
30831,bare,10,9021,debit,1993
30832,bare,11,9021,debit,1993
30833,bare,12,9021,debit,1993
30834,bare,1,9021,debit,1994
30835,bare,2,9021,debit,1994
30836,bare,3,9021,debit,1994
30837,bare,4,9021,debit,1994
30838,bare,5,9021,debit,1994
30839,bare,6,9021,debit,1994
30840,bare,7,9021,debit,1994
30841,bare,8,9021,debit,1994
30842,bare,9,9021,debit,1994
30843,bare,10,9021,debit,1994
30844,bare,11,9021,debit,1994
30845,bare,12,9021,debit,1994
30846,bare,1,9021,debit,1995
30847,bare,2,9021,debit,1995
30848,bare,3,9021,debit,1995
30849,bare,4,9021,debit,1995
30850,bare,5,9021,debit,1995
30851,bare,6,9021,debit,1995
30852,bare,7,9021,debit,1995
30853,bare,8,9021,debit,1995
30854,bare,9,9021,debit,1995
30855,bare,10,9021,debit,1995
30856,bare,11,9021,debit,1995
30857,bare,12,9021,debit,1995
30858,bare,1,9021,debit,1996
30859,bare,2,9021,debit,1996
30860,bare,3,9021,debit,1996
30861,bare,4,9021,debit,1996
30862,bare,5,9021,debit,1996
30863,bare,6,9021,debit,1996
30864,bare,7,9021,debit,1996
30865,bare,8,9021,debit,1996
30866,bare,9,9021,debit,1996
30867,bare,10,9021,debit,1996
30868,bare,11,9021,debit,1996
30869,bare,12,9021,debit,1996
30870,bare,1,9021,debit,1997
30871,bare,2,9021,debit,1997
30872,bare,3,9021,debit,1997
30873,bare,4,9021,debit,1997
30874,bare,5,9021,debit,1997
30875,bare,6,9021,debit,1997
30876,bare,7,9021,debit,1997
30877,bare,8,9021,debit,1997
30878,bare,9,9021,debit,1997
30879,bare,10,9021,debit,1997
30880,bare,11,9021,debit,1997
30881,bare,12,9021,debit,1997
30882,bare,1,9021,debit,1998
30883,bare,2,9021,debit,1998
30884,bare,3,9021,debit,1998
30885,bare,4,9021,debit,1998
30886,bare,5,9021,debit,1998
30887,bare,6,9021,debit,1998
30888,bare,7,9021,debit,1998
30889,bare,8,9021,debit,1998
30890,bare,9,9021,debit,1998
30891,bare,10,9021,debit,1998
30892,bare,11,9021,debit,1998
30893,bare,12,9021,debit,1998
30894,bare,1,9021,debit,1999
30895,bare,2,9021,debit,1999
30896,bare,3,9021,debit,1999
30897,bare,4,9021,debit,1999
30898,bare,5,9021,debit,1999
30899,bare,6,9021,debit,1999
30900,bare,7,9021,debit,1999
30901,bare,8,9021,debit,1999
30902,bare,9,9021,debit,1999
30903,bare,10,9021,debit,1999
30904,bare,11,9021,debit,1999
30905,bare,12,9021,debit,1999
30906,bare,1,9021,debit,2000
30907,bare,2,9021,debit,2000
30908,bare,3,9021,debit,2000
30909,bare,4,9021,debit,2000
30910,bare,5,9021,debit,2000
30911,bare,6,9021,debit,2000
30912,bare,7,9021,debit,2000
30913,bare,8,9021,debit,2000
30914,bare,9,9021,debit,2000
30915,bare,10,9021,debit,2000
30916,bare,11,9021,debit,2000
30917,bare,12,9021,debit,2000
30918,bare,1,9021,debit,2001
30919,bare,2,9021,debit,2001
30920,bare,3,9021,debit,2001
30921,bare,4,9021,debit,2001
30922,bare,5,9021,debit,2001
30923,bare,6,9021,debit,2001
30924,bare,7,9021,debit,2001
30925,bare,8,9021,debit,2001
30926,bare,9,9021,debit,2001
30927,bare,10,9021,debit,2001
30928,bare,11,9021,debit,2001
30929,bare,12,9021,debit,2001
30930,bare,1,9021,debit,2002
30931,bare,2,9021,debit,2002
30932,bare,3,9021,debit,2002
30933,bare,4,9021,debit,2002
30934,bare,5,9021,debit,2002
30935,bare,6,9021,debit,2002
30936,bare,7,9021,debit,2002
30937,bare,8,9021,debit,2002
30938,bare,9,9021,debit,2002
30939,bare,10,9021,debit,2002
30940,bare,11,9021,debit,2002
30941,bare,12,9021,debit,2002
30942,bare,1,9021,debit,2003
30943,bare,2,9021,debit,2003
30944,bare,3,9021,debit,2003
30945,bare,4,9021,debit,2003
30946,bare,5,9021,debit,2003
30947,bare,6,9021,debit,2003
30948,bare,7,9021,debit,2003
30949,bare,8,9021,debit,2003
30950,bare,9,9021,debit,2003
30951,bare,10,9021,debit,2003
30952,bare,11,9021,debit,2003
30953,bare,12,9021,debit,2003
30954,bare,1,9021,debit,2004
30955,bare,2,9021,debit,2004
30956,bare,3,9021,debit,2004
30957,bare,4,9021,debit,2004
30958,bare,5,9021,debit,2004
30959,bare,6,9021,debit,2004
30960,bare,7,9021,debit,2004
30961,bare,8,9021,debit,2004
30962,bare,9,9021,debit,2004
30963,bare,10,9021,debit,2004
30964,bare,11,9021,debit,2004
30965,bare,12,9021,debit,2004
30966,bare,1,9021,debit,2005
30967,bare,2,9021,debit,2005
30968,bare,3,9021,debit,2005
30969,bare,4,9021,debit,2005
30970,bare,5,9021,debit,2005
30971,bare,6,9021,debit,2005
30972,bare,7,9021,debit,2005
30973,bare,8,9021,debit,2005
30974,bare,9,9021,debit,2005
30975,bare,10,9021,debit,2005
30976,bare,11,9021,debit,2005
30977,bare,12,9021,debit,2005
30978,bare,1,9021,debit,2006
30979,bare,2,9021,debit,2006
30980,bare,3,9021,debit,2006
30981,bare,4,9021,debit,2006
30982,bare,5,9021,debit,2006
30983,bare,6,9021,debit,2006
30984,bare,7,9021,debit,2006
30985,bare,8,9021,debit,2006
30986,bare,9,9021,debit,2006
30987,bare,10,9021,debit,2006
30988,bare,11,9021,debit,2006
30989,bare,12,9021,debit,2006
30990,bare,1,9021,debit,2007
30991,bare,2,9021,debit,2007
30992,bare,3,9021,debit,2007
30993,bare,4,9021,debit,2007
30994,bare,5,9021,debit,2007
30995,bare,6,9021,debit,2007
30996,bare,7,9021,debit,2007
30997,bare,8,9021,debit,2007
30998,bare,9,9021,debit,2007
30999,bare,10,9021,debit,2007
31000,bare,11,9021,debit,2007
31001,bare,12,9021,debit,2007
31002,bare,1,9021,debit,2008
31003,bare,2,9021,debit,2008
31004,bare,3,9021,debit,2008
31005,bare,4,9021,debit,2008
31006,bare,5,9021,debit,2008
31007,bare,6,9021,debit,2008
31008,bare,7,9021,debit,2008
31009,bare,8,9021,debit,2008
31010,bare,9,9021,debit,2008
31011,bare,10,9021,debit,2008
31012,bare,11,9021,debit,2008
31013,bare,12,9021,debit,2008
31014,bare,1,9021,debit,2009
31015,bare,2,9021,debit,2009
31016,bare,3,9021,debit,2009
31017,bare,4,9021,debit,2009
31018,bare,5,9021,debit,2009
31019,bare,6,9021,debit,2009
31020,bare,7,9021,debit,2009
31021,bare,8,9021,debit,2009
31022,bare,9,9021,debit,2009
31023,bare,10,9021,debit,2009
31024,bare,11,9021,debit,2009
31025,bare,12,9021,debit,2009
31026,bare,1,9021,debit,2010
31027,bare,2,9021,debit,2010
31028,bare,3,9021,debit,2010
31029,bare,4,9021,debit,2010
31030,bare,5,9021,debit,2010
31031,bare,6,9021,debit,2010
31032,bare,7,9021,debit,2010
31033,bare,8,9021,debit,2010
31034,bare,9,9021,debit,2010
31035,bare,10,9021,debit,2010
31036,bare,11,9021,debit,2010
31037,bare,12,9021,debit,2010
31038,bare,1,9021,debit,2011
31039,bare,2,9021,debit,2011
31040,bare,3,9021,debit,2011
31041,bare,4,9021,debit,2011
31042,bare,5,9021,debit,2011
31043,bare,6,9021,debit,2011
31044,bare,7,9021,debit,2011
31045,bare,8,9021,debit,2011
31046,bare,9,9021,debit,2011
31047,bare,10,9021,debit,2011
31048,bare,11,9021,debit,2011
31049,bare,12,9021,debit,2011
31050,bare,1,9021,debit,2012
31051,bare,2,9021,debit,2012
31052,bare,3,9021,debit,2012
31053,bare,4,9021,debit,2012
31054,bare,5,9021,debit,2012
31055,bare,6,9021,debit,2012
31056,bare,7,9021,debit,2012
31057,bare,8,9021,debit,2012
31058,bare,9,9021,debit,2012
31059,bare,10,9021,debit,2012
31060,bare,11,9021,debit,2012
31061,bare,12,9021,debit,2012
31062,bare,1,9021,debit,2013
31063,bare,2,9021,debit,2013
31064,bare,3,9021,debit,2013
31065,bare,4,9021,debit,2013
31066,bare,5,9021,debit,2013
31067,bare,6,9021,debit,2013
31068,bare,7,9021,debit,2013
31069,bare,8,9021,debit,2013
31070,bare,9,9021,debit,2013
31071,bare,10,9021,debit,2013
31072,bare,11,9021,debit,2013
31073,bare,12,9021,debit,2013
31074,bare,1,9021,debit,2014
31075,bare,2,9021,debit,2014
31076,bare,3,9021,debit,2014
31077,bare,4,9021,debit,2014
31078,bare,5,9021,debit,2014
31079,bare,6,9021,debit,2014
31080,bare,7,9021,debit,2014
31081,bare,8,9021,debit,2014
31082,bare,9,9021,debit,2014
31083,bare,10,9021,debit,2014
31084,bare,11,9021,debit,2014
31085,bare,12,9021,debit,2014
31086,bare,1,9021,debit,2015
31087,bare,2,9021,debit,2015
31088,bare,3,9021,debit,2015
31089,bare,4,9021,debit,2015
31090,bare,5,9021,debit,2015
31091,bare,6,9021,debit,2015
31092,bare,7,9021,debit,2015
31093,bare,8,9021,debit,2015
31094,bare,9,9021,debit,2015
31095,bare,10,9021,debit,2015
31096,bare,11,9021,debit,2015
31097,bare,12,9021,debit,2015
31098,bare,1,9021,debit,2016
31099,bare,2,9021,debit,2016
31100,bare,3,9021,debit,2016
31101,bare,4,9021,debit,2016
31102,bare,5,9021,debit,2016
31103,bare,6,9021,debit,2016
31104,bare,7,9021,debit,2016
31105,bare,8,9021,debit,2016
31106,bare,9,9021,debit,2016
31107,bare,10,9021,debit,2016
31108,bare,11,9021,debit,2016
31109,bare,12,9021,debit,2016
31110,bare,1,9021,debit,2017
31111,bare,2,9021,debit,2017
31112,bare,3,9021,debit,2017
31113,bare,4,9021,debit,2017
31114,bare,5,9021,debit,2017
31115,bare,6,9021,debit,2017
31116,bare,7,9021,debit,2017
31117,bare,8,9021,debit,2017
31118,bare,9,9021,debit,2017
31119,bare,10,9021,debit,2017
31120,bare,11,9021,debit,2017
31121,bare,12,9021,debit,2017
31122,bare,1,9021,debit,2018
31123,bare,2,9021,debit,2018
31124,bare,3,9021,debit,2018
31125,bare,4,9021,debit,2018
31126,bare,5,9021,debit,2018
31127,bare,6,9021,debit,2018
31128,bare,7,9021,debit,2018
31129,bare,8,9021,debit,2018
31130,bare,9,9021,debit,2018
31131,bare,10,9021,debit,2018
31132,bare,11,9021,debit,2018
31133,bare,12,9021,debit,2018
31134,bare,1,9021,debit,2019
31135,bare,2,9021,debit,2019
31136,bare,3,9021,debit,2019
31137,bare,4,9021,debit,2019
31138,bare,5,9021,debit,2019
31139,bare,6,9021,debit,2019
31140,bare,1,9071,debit,1986
31141,bare,2,9071,debit,1986
31142,bare,3,9071,debit,1986
31143,bare,4,9071,debit,1986
31144,bare,5,9071,debit,1986
31145,bare,6,9071,debit,1986
31146,bare,7,9071,debit,1986
31147,bare,8,9071,debit,1986
31148,bare,9,9071,debit,1986
31149,bare,10,9071,debit,1986
31150,bare,11,9071,debit,1986
31151,bare,12,9071,debit,1986
31152,bare,1,9071,debit,1987
31153,bare,2,9071,debit,1987
31154,bare,3,9071,debit,1987
31155,bare,4,9071,debit,1987
31156,bare,5,9071,debit,1987
31157,bare,6,9071,debit,1987
31158,bare,7,9071,debit,1987
31159,bare,8,9071,debit,1987
31160,bare,9,9071,debit,1987
31161,bare,10,9071,debit,1987
31162,bare,11,9071,debit,1987
31163,bare,12,9071,debit,1987
31164,bare,1,9071,debit,1988
31165,bare,2,9071,debit,1988
31166,bare,3,9071,debit,1988
31167,bare,4,9071,debit,1988
31168,bare,5,9071,debit,1988
31169,bare,6,9071,debit,1988
31170,bare,7,9071,debit,1988
31171,bare,8,9071,debit,1988
31172,bare,9,9071,debit,1988
31173,bare,10,9071,debit,1988
31174,bare,11,9071,debit,1988
31175,bare,12,9071,debit,1988
31176,bare,1,9071,debit,1989
31177,bare,2,9071,debit,1989
31178,bare,3,9071,debit,1989
31179,bare,4,9071,debit,1989
31180,bare,5,9071,debit,1989
31181,bare,6,9071,debit,1989
31182,bare,7,9071,debit,1989
31183,bare,8,9071,debit,1989
31184,bare,9,9071,debit,1989
31185,bare,10,9071,debit,1989
31186,bare,11,9071,debit,1989
31187,bare,12,9071,debit,1989
31188,bare,1,9071,debit,1990
31189,bare,2,9071,debit,1990
31190,bare,3,9071,debit,1990
31191,bare,4,9071,debit,1990
31192,bare,5,9071,debit,1990
31193,bare,6,9071,debit,1990
31194,bare,7,9071,debit,1990
31195,bare,8,9071,debit,1990
31196,bare,9,9071,debit,1990
31197,bare,10,9071,debit,1990
31198,bare,11,9071,debit,1990
31199,bare,12,9071,debit,1990
31200,bare,1,9071,debit,1991
31201,bare,2,9071,debit,1991
31202,bare,3,9071,debit,1991
31203,bare,4,9071,debit,1991
31204,bare,5,9071,debit,1991
31205,bare,6,9071,debit,1991
31206,bare,7,9071,debit,1991
31207,bare,8,9071,debit,1991
31208,bare,9,9071,debit,1991
31209,bare,10,9071,debit,1991
31210,bare,11,9071,debit,1991
31211,bare,12,9071,debit,1991
31212,bare,1,9071,debit,1992
31213,bare,2,9071,debit,1992
31214,bare,3,9071,debit,1992
31215,bare,4,9071,debit,1992
31216,bare,5,9071,debit,1992
31217,bare,6,9071,debit,1992
31218,bare,7,9071,debit,1992
31219,bare,8,9071,debit,1992
31220,bare,9,9071,debit,1992
31221,bare,10,9071,debit,1992
31222,bare,11,9071,debit,1992
31223,bare,12,9071,debit,1992
31224,bare,1,9071,debit,1993
31225,bare,2,9071,debit,1993
31226,bare,3,9071,debit,1993
31227,bare,4,9071,debit,1993
31228,bare,5,9071,debit,1993
31229,bare,6,9071,debit,1993
31230,bare,7,9071,debit,1993
31231,bare,8,9071,debit,1993
31232,bare,9,9071,debit,1993
31233,bare,10,9071,debit,1993
31234,bare,11,9071,debit,1993
31235,bare,12,9071,debit,1993
31236,bare,1,9071,debit,1994
31237,bare,2,9071,debit,1994
31238,bare,3,9071,debit,1994
31239,bare,4,9071,debit,1994
31240,bare,5,9071,debit,1994
31241,bare,6,9071,debit,1994
31242,bare,7,9071,debit,1994
31243,bare,8,9071,debit,1994
31244,bare,9,9071,debit,1994
31245,bare,10,9071,debit,1994
31246,bare,11,9071,debit,1994
31247,bare,12,9071,debit,1994
31248,bare,1,9071,debit,1995
31249,bare,2,9071,debit,1995
31250,bare,3,9071,debit,1995
31251,bare,4,9071,debit,1995
31252,bare,5,9071,debit,1995
31253,bare,6,9071,debit,1995
31254,bare,7,9071,debit,1995
31255,bare,8,9071,debit,1995
31256,bare,9,9071,debit,1995
31257,bare,10,9071,debit,1995
31258,bare,11,9071,debit,1995
31259,bare,12,9071,debit,1995
31260,bare,1,9071,debit,1996
31261,bare,2,9071,debit,1996
31262,bare,3,9071,debit,1996
31263,bare,4,9071,debit,1996
31264,bare,5,9071,debit,1996
31265,bare,6,9071,debit,1996
31266,bare,7,9071,debit,1996
31267,bare,8,9071,debit,1996
31268,bare,9,9071,debit,1996
31269,bare,10,9071,debit,1996
31270,bare,11,9071,debit,1996
31271,bare,12,9071,debit,1996
31272,bare,1,9071,debit,1997
31273,bare,2,9071,debit,1997
31274,bare,3,9071,debit,1997
31275,bare,4,9071,debit,1997
31276,bare,5,9071,debit,1997
31277,bare,6,9071,debit,1997
31278,bare,7,9071,debit,1997
31279,bare,8,9071,debit,1997
31280,bare,9,9071,debit,1997
31281,bare,10,9071,debit,1997
31282,bare,11,9071,debit,1997
31283,bare,12,9071,debit,1997
31284,bare,1,9071,debit,1998
31285,bare,2,9071,debit,1998
31286,bare,3,9071,debit,1998
31287,bare,4,9071,debit,1998
31288,bare,5,9071,debit,1998
31289,bare,6,9071,debit,1998
31290,bare,7,9071,debit,1998
31291,bare,8,9071,debit,1998
31292,bare,9,9071,debit,1998
31293,bare,10,9071,debit,1998
31294,bare,11,9071,debit,1998
31295,bare,12,9071,debit,1998
31296,bare,1,9071,debit,1999
31297,bare,2,9071,debit,1999
31298,bare,3,9071,debit,1999
31299,bare,4,9071,debit,1999
31300,bare,5,9071,debit,1999
31301,bare,6,9071,debit,1999
31302,bare,7,9071,debit,1999
31303,bare,8,9071,debit,1999
31304,bare,9,9071,debit,1999
31305,bare,10,9071,debit,1999
31306,bare,11,9071,debit,1999
31307,bare,12,9071,debit,1999
31308,bare,1,9071,debit,2000
31309,bare,2,9071,debit,2000
31310,bare,3,9071,debit,2000
31311,bare,4,9071,debit,2000
31312,bare,5,9071,debit,2000
31313,bare,6,9071,debit,2000
31314,bare,7,9071,debit,2000
31315,bare,8,9071,debit,2000
31316,bare,9,9071,debit,2000
31317,bare,10,9071,debit,2000
31318,bare,11,9071,debit,2000
31319,bare,12,9071,debit,2000
31320,bare,1,9071,debit,2001
31321,bare,2,9071,debit,2001
31322,bare,3,9071,debit,2001
31323,bare,4,9071,debit,2001
31324,bare,5,9071,debit,2001
31325,bare,6,9071,debit,2001
31326,bare,7,9071,debit,2001
31327,bare,8,9071,debit,2001
31328,bare,9,9071,debit,2001
31329,bare,10,9071,debit,2001
31330,bare,11,9071,debit,2001
31331,bare,12,9071,debit,2001
31332,bare,1,9071,debit,2002
31333,bare,2,9071,debit,2002
31334,bare,3,9071,debit,2002
31335,bare,4,9071,debit,2002
31336,bare,5,9071,debit,2002
31337,bare,6,9071,debit,2002
31338,bare,7,9071,debit,2002
31339,bare,8,9071,debit,2002
31340,bare,9,9071,debit,2002
31341,bare,10,9071,debit,2002
31342,bare,11,9071,debit,2002
31343,bare,12,9071,debit,2002
31344,bare,1,9071,debit,2003
31345,bare,2,9071,debit,2003
31346,bare,3,9071,debit,2003
31347,bare,4,9071,debit,2003
31348,bare,5,9071,debit,2003
31349,bare,6,9071,debit,2003
31350,bare,7,9071,debit,2003
31351,bare,8,9071,debit,2003
31352,bare,9,9071,debit,2003
31353,bare,10,9071,debit,2003
31354,bare,11,9071,debit,2003
31355,bare,12,9071,debit,2003
31356,bare,1,9071,debit,2004
31357,bare,2,9071,debit,2004
31358,bare,3,9071,debit,2004
31359,bare,4,9071,debit,2004
31360,bare,5,9071,debit,2004
31361,bare,6,9071,debit,2004
31362,bare,7,9071,debit,2004
31363,bare,8,9071,debit,2004
31364,bare,9,9071,debit,2004
31365,bare,10,9071,debit,2004
31366,bare,11,9071,debit,2004
31367,bare,12,9071,debit,2004
31368,bare,1,9071,debit,2005
31369,bare,2,9071,debit,2005
31370,bare,3,9071,debit,2005
31371,bare,4,9071,debit,2005
31372,bare,5,9071,debit,2005
31373,bare,6,9071,debit,2005
31374,bare,7,9071,debit,2005
31375,bare,8,9071,debit,2005
31376,bare,9,9071,debit,2005
31377,bare,10,9071,debit,2005
31378,bare,11,9071,debit,2005
31379,bare,12,9071,debit,2005
31380,bare,1,9071,debit,2006
31381,bare,2,9071,debit,2006
31382,bare,3,9071,debit,2006
31383,bare,4,9071,debit,2006
31384,bare,5,9071,debit,2006
31385,bare,6,9071,debit,2006
31386,bare,7,9071,debit,2006
31387,bare,8,9071,debit,2006
31388,bare,9,9071,debit,2006
31389,bare,10,9071,debit,2006
31390,bare,11,9071,debit,2006
31391,bare,12,9071,debit,2006
31392,bare,1,9071,debit,2007
31393,bare,2,9071,debit,2007
31394,bare,3,9071,debit,2007
31395,bare,4,9071,debit,2007
31396,bare,5,9071,debit,2007
31397,bare,6,9071,debit,2007
31398,bare,7,9071,debit,2007
31399,bare,8,9071,debit,2007
31400,bare,9,9071,debit,2007
31401,bare,10,9071,debit,2007
31402,bare,11,9071,debit,2007
31403,bare,12,9071,debit,2007
31404,bare,1,9071,debit,2008
31405,bare,2,9071,debit,2008
31406,bare,3,9071,debit,2008
31407,bare,4,9071,debit,2008
31408,bare,5,9071,debit,2008
31409,bare,6,9071,debit,2008
31410,bare,7,9071,debit,2008
31411,bare,8,9071,debit,2008
31412,bare,9,9071,debit,2008
31413,bare,10,9071,debit,2008
31414,bare,11,9071,debit,2008
31415,bare,12,9071,debit,2008
31416,bare,1,9071,debit,2009
